Id,Sales,Date,Store
23371,5334.953605735194,2015-08-21,337
24227,4785.203770992995,2015-08-20,337
25083,4547.565810192302,2015-08-19,337
25939,5013.057781103186,2015-08-18,337
26795,6060.34895344984,2015-08-17,337
27651,0.0,2015-08-16,337
28507,6375.6537700306035,2015-08-15,337
29363,4835.233192366337,2015-08-14,337
30219,4329.146709393488,2015-08-13,337
31075,4206.777665360072,2015-08-12,337
31931,4274.033460718383,2015-08-11,337
32787,4330.317958566625,2015-08-10,337
33643,0.0,2015-08-09,337
34499,6875.932480433259,2015-08-08,337
35355,5506.907795389851,2015-08-07,337
36211,5338.928229126409,2015-08-06,337
37067,5200.469741974788,2015-08-05,337
37923,5289.396957120662,2015-08-04,337
38779,6373.579497363897,2015-08-03,337
39635,0.0,2015-08-02,337
40491,7003.251717365466,2015-08-01,337
260,6884.671862989297,2015-09-17,338
1116,7247.642872716258,2015-09-16,338
1972,7461.6817548665995,2015-09-15,338
2828,9336.48595450529,2015-09-14,338
3684,0.0,2015-09-13,338
4540,5487.271298158044,2015-09-12,338
5396,5370.734038787347,2015-09-11,338
6252,5681.248469612315,2015-09-10,338
7108,5624.450427804944,2015-09-09,338
7964,5631.41708178183,2015-09-08,338
8820,6134.2750972126705,2015-09-07,338
9676,0.0,2015-09-06,338
10532,6171.203450882653,2015-09-05,338
11388,7222.934914394831,2015-09-04,338
12244,7299.455776140661,2015-09-03,338
13100,7199.537212969142,2015-09-02,338
13956,7884.349125679784,2015-09-01,338
14812,13477.480232790931,2015-08-31,338
15668,0.0,2015-08-30,338
16524,6231.153757376524,2015-08-29,338
17380,5748.485211839505,2015-08-28,338
18236,5148.417071707997,2015-08-27,338
19092,4994.683008481037,2015-08-26,338
19948,5047.419134127918,2015-08-25,338
20804,5859.630653071644,2015-08-24,338
21660,0.0,2015-08-23,338
22516,5441.012570926941,2015-08-22,338
23372,7358.106478149521,2015-08-21,338
24228,7003.045962716575,2015-08-20,338
25084,7281.403101855185,2015-08-19,338
25940,7474.801177914672,2015-08-18,338
26796,8724.387669990032,2015-08-17,338
27652,0.0,2015-08-16,338
28508,5260.920381812684,2015-08-15,338
29364,5128.515303921684,2015-08-14,338
30220,5165.545391152205,2015-08-13,338
31076,5170.378541305455,2015-08-12,338
31932,5342.970334207561,2015-08-11,338
32788,5673.266595498107,2015-08-10,338
33644,0.0,2015-08-09,338
34500,5818.466515880512,2015-08-08,338
35356,7253.662347510557,2015-08-07,338
36212,7125.31040976992,2015-08-06,338
37068,7334.305104452125,2015-08-05,338
37924,8247.166814878377,2015-08-04,338
38780,9161.209852134261,2015-08-03,338
39636,0.0,2015-08-02,338
40492,6174.0273594593855,2015-08-01,338
261,5706.004957990264,2015-09-17,339
1117,6259.588685654188,2015-09-16,339
1973,6762.190082953766,2015-09-15,339
2829,7094.030167834586,2015-09-14,339
3685,0.0,2015-09-13,339
4541,4770.5805004353715,2015-09-12,339
5397,4783.675016677279,2015-09-11,339
6253,5736.922020133594,2015-09-10,339
7109,5861.921724745778,2015-09-09,339
7965,6017.558350134096,2015-09-08,339
8821,6237.59115802567,2015-09-07,339
9677,0.0,2015-09-06,339
10533,4769.112237878619,2015-09-05,339
11389,6519.2953698802885,2015-09-04,339
12245,6653.951868046822,2015-09-03,339
13101,6550.205761864798,2015-09-02,339
13957,7036.465055091071,2015-09-01,339
14813,7519.490822168783,2015-08-31,339
15669,0.0,2015-08-30,339
16525,4698.024832177376,2015-08-29,339
17381,5021.006639265993,2015-08-28,339
18237,5380.463277823388,2015-08-27,339
19093,4699.621145806419,2015-08-26,339
19949,4834.940357024567,2015-08-25,339
20805,5368.534273827996,2015-08-24,339
21661,0.0,2015-08-23,339
22517,4218.604033665468,2015-08-22,339
23373,7012.7449774982115,2015-08-21,339
24229,7276.723217959695,2015-08-20,339
25085,6533.109991347027,2015-08-19,339
25941,7212.802480166181,2015-08-18,339
26797,7249.905485649826,2015-08-17,339
27653,0.0,2015-08-16,339
28509,4800.455267264105,2015-08-15,339
29365,4866.627544845516,2015-08-14,339
30221,5507.112093757477,2015-08-13,339
31077,5461.337828673383,2015-08-12,339
31933,5718.0836673929125,2015-08-11,339
32789,5914.3973401865405,2015-08-10,339
33645,0.0,2015-08-09,339
34501,4913.986541738369,2015-08-08,339
35357,6320.263055968391,2015-08-07,339
36213,7021.573757844259,2015-08-06,339
37069,6979.482000397854,2015-08-05,339
37925,7833.391315561311,2015-08-04,339
38781,7013.793136810887,2015-08-03,339
39637,0.0,2015-08-02,339
40493,5141.671267749114,2015-08-01,339
262,7012.9204641991655,2015-09-17,340
1118,7420.970027190587,2015-09-16,340
1974,7281.200005868864,2015-09-15,340
2830,9290.733939776263,2015-09-14,340
3686,0.0,2015-09-13,340
4542,4716.375425715519,2015-09-12,340
5398,6149.1609113653585,2015-09-11,340
6254,5945.265157045995,2015-09-10,340
7110,5744.184248233017,2015-09-09,340
7966,5631.318695200627,2015-09-08,340
8822,5962.846858316016,2015-09-07,340
9678,0.0,2015-09-06,340
10534,5264.411754551747,2015-09-05,340
11390,7390.198455022151,2015-09-04,340
12246,7226.058755374901,2015-09-03,340
13102,8015.65258203069,2015-09-02,340
13958,7899.391561925916,2015-09-01,340
14814,9755.538679161089,2015-08-31,340
15670,0.0,2015-08-30,340
16526,5459.3938350499975,2015-08-29,340
17382,6029.107830865876,2015-08-28,340
18238,5596.309610276941,2015-08-27,340
19094,5462.087792975182,2015-08-26,340
19950,5563.226204933804,2015-08-25,340
20806,5867.228476644191,2015-08-24,340
21662,0.0,2015-08-23,340
22518,4952.058314968539,2015-08-22,340
23374,7308.0181445538765,2015-08-21,340
24230,7311.615877988774,2015-08-20,340
25086,7506.268384473236,2015-08-19,340
25942,7803.69793357042,2015-08-18,340
26798,9416.942329722624,2015-08-17,340
27654,0.0,2015-08-16,340
28510,4667.089713063937,2015-08-15,340
29366,5348.503702109409,2015-08-14,340
30222,5296.01372473488,2015-08-13,340
31078,5368.065474624335,2015-08-12,340
31934,5213.048042436199,2015-08-11,340
32790,6019.203451552217,2015-08-10,340
33646,0.0,2015-08-09,340
34502,5048.504715504082,2015-08-08,340
35358,7415.742696957131,2015-08-07,340
36214,7084.163804444348,2015-08-06,340
37070,7002.822365586479,2015-08-05,340
37926,7675.443100134856,2015-08-04,340
38782,9973.598548266978,2015-08-03,340
39638,0.0,2015-08-02,340
40494,5933.104415940495,2015-08-01,340
263,5776.07061540711,2015-09-17,341
1119,5763.417316728558,2015-09-16,341
1975,6444.980533296816,2015-09-15,341
2831,7335.731013878919,2015-09-14,341
3687,0.0,2015-09-13,341
4543,4575.405285156061,2015-09-12,341
5399,4605.95917836264,2015-09-11,341
6255,4563.922468783134,2015-09-10,341
7111,4506.61600721885,2015-09-09,341
7967,4665.472418612875,2015-09-08,341
8823,5265.136336135808,2015-09-07,341
9679,0.0,2015-09-06,341
10535,4628.498531862445,2015-09-05,341
11391,5715.700185274358,2015-09-04,341
12247,6493.421342548087,2015-09-03,341
13103,7196.499361164913,2015-09-02,341
13959,7202.5873335131855,2015-09-01,341
14815,8839.400541644913,2015-08-31,341
15671,0.0,2015-08-30,341
16527,4958.628000159849,2015-08-29,341
17383,5280.969364796947,2015-08-28,341
18239,4803.042539739208,2015-08-27,341
19095,4620.5280530396685,2015-08-26,341
19951,4502.523389867207,2015-08-25,341
20807,4570.690995007646,2015-08-24,341
21663,0.0,2015-08-23,341
22519,4391.707418141618,2015-08-22,341
23375,5399.557865074114,2015-08-21,341
24231,5843.073524491567,2015-08-20,341
25087,5566.962666678632,2015-08-19,341
25943,6288.538167340419,2015-08-18,341
26799,7600.058376616498,2015-08-17,341
27655,0.0,2015-08-16,341
28511,4524.4072916179175,2015-08-15,341
29367,5224.688120441023,2015-08-14,341
30223,5134.785782636443,2015-08-13,341
31079,4516.530356089839,2015-08-12,341
31935,4609.4798708665185,2015-08-11,341
32791,4919.811207836206,2015-08-10,341
33647,0.0,2015-08-09,341
34503,4445.5722172501155,2015-08-08,341
35359,5715.532017425382,2015-08-07,341
36215,6279.269999418058,2015-08-06,341
37071,6457.621975818114,2015-08-05,341
37927,7071.310122132099,2015-08-04,341
38783,7540.162357937109,2015-08-03,341
39639,0.0,2015-08-02,341
40495,5715.92374113186,2015-08-01,341
264,11752.610096015545,2015-09-17,342
1120,11678.389152700547,2015-09-16,342
1976,13117.25084034809,2015-09-15,342
2832,15013.099904951345,2015-09-14,342
3688,0.0,2015-09-13,342
4544,10443.058871640009,2015-09-12,342
5400,10159.311070595137,2015-09-11,342
6256,9554.693239062835,2015-09-10,342
7112,9744.44663132897,2015-09-09,342
7968,9797.730686268085,2015-09-08,342
8824,9951.744104385718,2015-09-07,342
9680,0.0,2015-09-06,342
10536,10403.420935770813,2015-09-05,342
11392,13346.28208799348,2015-09-04,342
12248,13092.061585493102,2015-09-03,342
13104,12668.826743142161,2015-09-02,342
13960,12596.75464083493,2015-09-01,342
14816,16356.487681292809,2015-08-31,342
15672,0.0,2015-08-30,342
16528,11528.953551407052,2015-08-29,342
17384,9528.840246381986,2015-08-28,342
18240,9212.58949532891,2015-08-27,342
19096,9332.270315958755,2015-08-26,342
19952,9833.827878171125,2015-08-25,342
20808,10170.005285512423,2015-08-24,342
21664,0.0,2015-08-23,342
22520,11087.263235322058,2015-08-22,342
23376,14171.461452182864,2015-08-21,342
24232,13187.499046000154,2015-08-20,342
25088,12640.822197185547,2015-08-19,342
25944,12771.227237577801,2015-08-18,342
26800,15113.155223357544,2015-08-17,342
27656,0.0,2015-08-16,342
28512,0.0,2015-08-15,342
29368,10757.01733652874,2015-08-14,342
30224,9370.734156037495,2015-08-13,342
31080,9688.768074050036,2015-08-12,342
31936,10339.704489281115,2015-08-11,342
32792,10348.280770607227,2015-08-10,342
33648,0.0,2015-08-09,342
34504,10581.50836532708,2015-08-08,342
35360,13642.825966455695,2015-08-07,342
36216,13263.692245582923,2015-08-06,342
37072,12731.043321493678,2015-08-05,342
37928,12374.458735626864,2015-08-04,342
38784,14410.68496522206,2015-08-03,342
39640,0.0,2015-08-02,342
40496,11237.574574849266,2015-08-01,342
265,7782.496870260898,2015-09-17,343
1121,8223.238243282984,2015-09-16,343
1977,8678.187508351577,2015-09-15,343
2833,11307.647944015198,2015-09-14,343
3689,0.0,2015-09-13,343
4545,6152.763288561109,2015-09-12,343
5401,6392.725143507402,2015-09-11,343
6257,6232.8534526241365,2015-09-10,343
7113,6655.774651886325,2015-09-09,343
7969,6556.026140798051,2015-09-08,343
8825,6381.013290126864,2015-09-07,343
9681,0.0,2015-09-06,343
10537,6210.18654249829,2015-09-05,343
11393,8845.673373580148,2015-09-04,343
12249,8684.966898638995,2015-09-03,343
13105,8451.641294016265,2015-09-02,343
13961,8637.263581758216,2015-09-01,343
14817,12864.182250692898,2015-08-31,343
15673,0.0,2015-08-30,343
16529,6197.422075659847,2015-08-29,343
17385,6245.138666559309,2015-08-28,343
18241,6365.8274042913545,2015-08-27,343
19097,6345.0029221845125,2015-08-26,343
19953,6060.399359729465,2015-08-25,343
20809,5990.810464143316,2015-08-24,343
21665,0.0,2015-08-23,343
22521,5846.25710923741,2015-08-22,343
23377,8008.775231240218,2015-08-21,343
24233,7847.742222733022,2015-08-20,343
25089,7943.305133398371,2015-08-19,343
25945,8430.332746718943,2015-08-18,343
26801,11000.373738575927,2015-08-17,343
27657,0.0,2015-08-16,343
28513,6313.700285629482,2015-08-15,343
29369,6467.015219903516,2015-08-14,343
30225,6358.907222025064,2015-08-13,343
31081,6486.147202518667,2015-08-12,343
31937,6418.263084559184,2015-08-11,343
32793,6581.866132177463,2015-08-10,343
33649,0.0,2015-08-09,343
34505,6191.588011549559,2015-08-08,343
35361,8662.832263968368,2015-08-07,343
36217,8703.285311159263,2015-08-06,343
37073,8672.226296502944,2015-08-05,343
37929,9008.864998973313,2015-08-04,343
38785,12346.964213438721,2015-08-03,343
39641,0.0,2015-08-02,343
40497,6140.34696258542,2015-08-01,343
266,9623.695027856918,2015-09-17,344
1122,10399.998655435244,2015-09-16,344
1978,11454.296649805003,2015-09-15,344
2834,14211.557156426974,2015-09-14,344
3690,0.0,2015-09-13,344
4546,7574.942625796286,2015-09-12,344
5402,7391.1736939631055,2015-09-11,344
6258,7355.788220032392,2015-09-10,344
7114,7252.243028006112,2015-09-09,344
7970,7475.089364326426,2015-09-08,344
8826,8578.004479368741,2015-09-07,344
9682,0.0,2015-09-06,344
10538,7822.096804489186,2015-09-05,344
11394,10241.90375030087,2015-09-04,344
12250,10931.314110218436,2015-09-03,344
13106,10590.263566393445,2015-09-02,344
13962,11750.852036725142,2015-09-01,344
14818,15761.921868984042,2015-08-31,344
15674,0.0,2015-08-30,344
16530,7761.139314602011,2015-08-29,344
17386,7451.4914918657505,2015-08-28,344
18242,7521.721065363141,2015-08-27,344
19098,7559.599052723875,2015-08-26,344
19954,7886.33109367192,2015-08-25,344
20810,8453.828254253387,2015-08-24,344
21666,0.0,2015-08-23,344
22522,7540.45110957184,2015-08-22,344
23378,9378.96050128751,2015-08-21,344
24234,10278.642181375722,2015-08-20,344
25090,10264.040887685635,2015-08-19,344
25946,11303.597018006973,2015-08-18,344
26802,14691.997364504698,2015-08-17,344
27658,0.0,2015-08-16,344
28514,7636.039082440927,2015-08-15,344
29370,7676.422310522075,2015-08-14,344
30226,7669.1305599226525,2015-08-13,344
31082,7742.152775757639,2015-08-12,344
31938,7822.864990306377,2015-08-11,344
32794,8706.392023429395,2015-08-10,344
33650,0.0,2015-08-09,344
34506,7272.398854731477,2015-08-08,344
35362,10466.70963392773,2015-08-07,344
36218,10469.103628573244,2015-08-06,344
37074,10752.50429794646,2015-08-05,344
37930,11540.817017920048,2015-08-04,344
38786,14079.888845249068,2015-08-03,344
39642,0.0,2015-08-02,344
40498,9901.465612066233,2015-08-01,344
267,4282.596255019048,2015-09-17,345
1123,4458.37599649008,2015-09-16,345
1979,5737.947846840415,2015-09-15,345
2835,6977.132671150116,2015-09-14,345
3691,0.0,2015-09-13,345
4547,3169.2007696324486,2015-09-12,345
5403,4159.728657613455,2015-09-11,345
6259,3799.6346973499453,2015-09-10,345
7115,3788.9909094063582,2015-09-09,345
7971,3779.660184565318,2015-09-08,345
8827,4014.3575033173706,2015-09-07,345
9683,0.0,2015-09-06,345
10539,3151.6182952734976,2015-09-05,345
11395,5042.6318595443,2015-09-04,345
12251,4862.448856747306,2015-09-03,345
13107,5135.528935797101,2015-09-02,345
13963,5600.534345735203,2015-09-01,345
14819,7718.654513693768,2015-08-31,345
15675,0.0,2015-08-30,345
16531,3402.046791746944,2015-08-29,345
17387,4260.292177884319,2015-08-28,345
18243,3755.14813223903,2015-08-27,345
19099,3286.455282257187,2015-08-26,345
19955,3517.988806411042,2015-08-25,345
20811,3737.6280526355577,2015-08-24,345
21667,0.0,2015-08-23,345
22523,3314.4719390644477,2015-08-22,345
23379,5025.791247197788,2015-08-21,345
24235,4907.088328903695,2015-08-20,345
25091,5030.077478294915,2015-08-19,345
25947,5313.817273213551,2015-08-18,345
26803,6665.065686987503,2015-08-17,345
27659,0.0,2015-08-16,345
28515,0.0,2015-08-15,345
29371,4202.2892661734895,2015-08-14,345
30227,3854.50204818937,2015-08-13,345
31083,3619.6992807820884,2015-08-12,345
31939,3809.682611918677,2015-08-11,345
32795,4039.9336994229743,2015-08-10,345
33651,0.0,2015-08-09,345
34507,3482.552355563749,2015-08-08,345
35363,5247.398682765924,2015-08-07,345
36219,5460.105946843595,2015-08-06,345
37075,5318.324293611921,2015-08-05,345
37931,5557.3899338064575,2015-08-04,345
38787,6948.730258995871,2015-08-03,345
39643,0.0,2015-08-02,345
40499,3466.1477387988357,2015-08-01,345
268,7684.7931118683255,2015-09-17,346
1124,7822.8463371614125,2015-09-16,346
1980,7883.272340782355,2015-09-15,346
2836,9382.120324209985,2015-09-14,346
3692,0.0,2015-09-13,346
4548,5170.873613525691,2015-09-12,346
5404,7167.5493185303785,2015-09-11,346
6260,6591.356065056868,2015-09-10,346
7116,6597.355219821076,2015-09-09,346
7972,6557.375990987848,2015-09-08,346
8828,6622.784022763046,2015-09-07,346
9684,0.0,2015-09-06,346
10540,5477.196140670895,2015-09-05,346
11396,7954.774633066401,2015-09-04,346
12252,7682.556145819647,2015-09-03,346
13108,8176.957587769139,2015-09-02,346
13964,8067.080246141112,2015-09-01,346
14820,9980.138504035689,2015-08-31,346
15676,0.0,2015-08-30,346
16532,5503.103539800328,2015-08-29,346
17388,6911.210417906558,2015-08-28,346
18244,6835.431881324509,2015-08-27,346
19100,7063.9223261299,2015-08-26,346
19956,6648.112211571624,2015-08-25,346
20812,6909.165240298576,2015-08-24,346
21668,0.0,2015-08-23,346
22524,5216.352601598022,2015-08-22,346
23380,7491.541436353164,2015-08-21,346
24236,7930.857977703159,2015-08-20,346
25092,8316.866470370573,2015-08-19,346
25948,8231.259611995263,2015-08-18,346
26804,9539.746701382106,2015-08-17,346
27660,0.0,2015-08-16,346
28516,5300.840885169459,2015-08-15,346
29372,7013.185862526623,2015-08-14,346
30228,7514.9448144335365,2015-08-13,346
31084,6979.175010218603,2015-08-12,346
31940,6693.13873838723,2015-08-11,346
32796,7085.046652036822,2015-08-10,346
33652,0.0,2015-08-09,346
34508,5514.858561640649,2015-08-08,346
35364,8028.855684250516,2015-08-07,346
36220,8196.730822674926,2015-08-06,346
37076,8314.05862597738,2015-08-05,346
37932,8640.096592806252,2015-08-04,346
38788,9878.499055783448,2015-08-03,346
39644,0.0,2015-08-02,346
40500,5877.666042854322,2015-08-01,346
269,5464.545437834944,2015-09-17,347
1125,5500.812660879247,2015-09-16,347
1981,5620.498573823818,2015-09-15,347
2837,6231.678869415397,2015-09-14,347
3693,0.0,2015-09-13,347
4549,5562.635395083625,2015-09-12,347
5405,4908.455240899389,2015-09-11,347
6261,4711.811601492696,2015-09-10,347
7117,4329.365764049384,2015-09-09,347
7973,4252.19764058874,2015-09-08,347
8829,4430.107025234118,2015-09-07,347
9685,0.0,2015-09-06,347
10541,5509.73431904938,2015-09-05,347
11397,5772.961180138156,2015-09-04,347
12253,5833.383889529206,2015-09-03,347
13109,5554.337736761469,2015-09-02,347
13965,5317.882818413245,2015-09-01,347
14821,6066.545575023133,2015-08-31,347
15677,0.0,2015-08-30,347
16533,5615.452856066764,2015-08-29,347
17389,4789.728206896841,2015-08-28,347
18245,4440.672610131576,2015-08-27,347
19101,4139.975236869361,2015-08-26,347
19957,4159.122133461867,2015-08-25,347
20813,4042.179252783455,2015-08-24,347
21669,0.0,2015-08-23,347
22525,5454.150486947891,2015-08-22,347
23381,5396.224963997705,2015-08-21,347
24237,5389.637013949022,2015-08-20,347
25093,5412.127457427743,2015-08-19,347
25949,5381.118756560096,2015-08-18,347
26805,5819.392870604452,2015-08-17,347
27661,0.0,2015-08-16,347
28517,5116.787919413629,2015-08-15,347
29373,4774.75264065731,2015-08-14,347
30229,4860.915892474238,2015-08-13,347
31085,4220.02650924802,2015-08-12,347
31941,4207.791120439949,2015-08-11,347
32797,4322.709721531862,2015-08-10,347
33653,0.0,2015-08-09,347
34509,4947.468034998762,2015-08-08,347
35365,5753.392260735632,2015-08-07,347
36221,5651.942759154968,2015-08-06,347
37077,5692.7743684643965,2015-08-05,347
37933,5639.673150733723,2015-08-04,347
38789,5836.167853178926,2015-08-03,347
39645,0.0,2015-08-02,347
40501,5712.726535843539,2015-08-01,347
270,8418.072290001726,2015-09-17,348
1126,8462.696790194354,2015-09-16,348
1982,9122.747034544685,2015-09-15,348
2838,11405.086777288208,2015-09-14,348
3694,0.0,2015-09-13,348
4550,7794.201160711829,2015-09-12,348
5406,7356.268413988588,2015-09-11,348
6262,7163.066702392086,2015-09-10,348
7118,7345.614229545476,2015-09-09,348
7974,7400.661327464015,2015-09-08,348
8830,7400.512433876939,2015-09-07,348
9686,0.0,2015-09-06,348
10542,7728.624135895607,2015-09-05,348
11398,11268.923573778739,2015-09-04,348
12254,10626.966479868708,2015-09-03,348
13110,10806.401791490038,2015-09-02,348
13966,11331.816546457165,2015-09-01,348
14822,14296.645335113582,2015-08-31,348
15678,0.0,2015-08-30,348
16534,8368.73515431492,2015-08-29,348
17390,8453.914970477184,2015-08-28,348
18246,5530.461576356876,2015-08-27,348
19102,8042.92149034455,2015-08-26,348
19958,6551.534048770927,2015-08-25,348
20814,8056.852355526145,2015-08-24,348
21670,0.0,2015-08-23,348
22526,7818.668022952337,2015-08-22,348
23382,10839.152976619882,2015-08-21,348
24238,9928.8691273891,2015-08-20,348
25094,9979.6992514376,2015-08-19,348
25950,10496.356484668479,2015-08-18,348
26806,11116.841268202525,2015-08-17,348
27662,0.0,2015-08-16,348
28518,0.0,2015-08-15,348
29374,7701.9009793785035,2015-08-14,348
30230,9904.175780354144,2015-08-13,348
31086,7882.596586647511,2015-08-12,348
31942,7931.236868420333,2015-08-11,348
32798,8086.704554289822,2015-08-10,348
33654,0.0,2015-08-09,348
34510,8559.498897277359,2015-08-08,348
35366,10717.263788031727,2015-08-07,348
36222,9567.851950936223,2015-08-06,348
37078,9433.518956064383,2015-08-05,348
37934,10705.500398989121,2015-08-04,348
38790,11241.267827970732,2015-08-03,348
39646,0.0,2015-08-02,348
40502,10258.060028934771,2015-08-01,348
271,7254.928151732622,2015-09-17,350
1127,7114.928394431632,2015-09-16,350
1983,8117.709651873996,2015-09-15,350
2839,10071.886727675104,2015-09-14,350
3695,0.0,2015-09-13,350
4551,6264.748798724975,2015-09-12,350
5407,5727.713187736046,2015-09-11,350
6263,4915.67528827877,2015-09-10,350
7119,4546.537412779968,2015-09-09,350
7975,4739.151285217658,2015-09-08,350
8831,5044.023773635224,2015-09-07,350
9687,0.0,2015-09-06,350
10543,6640.621080490633,2015-09-05,350
11399,8353.989593464443,2015-09-04,350
12255,7714.892987706742,2015-09-03,350
13111,7030.4542163388205,2015-09-02,350
13967,6265.641188156086,2015-09-01,350
14823,11369.881382713576,2015-08-31,350
15679,0.0,2015-08-30,350
16535,7059.890516557884,2015-08-29,350
17391,6547.760047918368,2015-08-28,350
18247,4565.0233698241755,2015-08-27,350
19103,4267.439418956272,2015-08-26,350
19959,4210.574971644357,2015-08-25,350
20815,5158.341448270243,2015-08-24,350
21671,0.0,2015-08-23,350
22527,6522.430340578385,2015-08-22,350
23383,7533.091141772522,2015-08-21,350
24239,6834.703866346145,2015-08-20,350
25095,6886.683435888528,2015-08-19,350
25951,7546.394347122008,2015-08-18,350
26807,9676.935293138158,2015-08-17,350
27663,0.0,2015-08-16,350
28519,6372.273451233389,2015-08-15,350
29375,6169.993232327307,2015-08-14,350
30231,5895.855621023584,2015-08-13,350
31087,5280.924032866748,2015-08-12,350
31943,5157.230017421927,2015-08-11,350
32799,5190.6653565496945,2015-08-10,350
33655,0.0,2015-08-09,350
34511,6788.629016517019,2015-08-08,350
35367,7817.818497053819,2015-08-07,350
36223,7485.919167911831,2015-08-06,350
37079,7316.8799962837875,2015-08-05,350
37935,8032.74767211252,2015-08-04,350
38791,9698.613014626384,2015-08-03,350
39647,0.0,2015-08-02,350
40503,7155.465261170048,2015-08-01,350
272,6106.631845052736,2015-09-17,351
1128,6034.270506130482,2015-09-16,351
1984,7069.322658075322,2015-09-15,351
2840,8014.338685061022,2015-09-14,351
3696,0.0,2015-09-13,351
4552,5268.413130252297,2015-09-12,351
5408,5293.35636846926,2015-09-11,351
6264,4956.546598983827,2015-09-10,351
7120,5000.073932633368,2015-09-09,351
7976,5068.1860256296395,2015-09-08,351
8832,5515.219480364492,2015-09-07,351
9688,0.0,2015-09-06,351
10544,5639.655663917378,2015-09-05,351
11400,6646.583952108325,2015-09-04,351
12256,7073.753766887133,2015-09-03,351
13112,7144.0812167697095,2015-09-02,351
13968,7304.032798672858,2015-09-01,351
14824,9045.947905555275,2015-08-31,351
15680,0.0,2015-08-30,351
16536,6310.605074418827,2015-08-29,351
17392,5603.416132388938,2015-08-28,351
18248,4891.965697151415,2015-08-27,351
19104,4602.457800375522,2015-08-26,351
19960,4676.515803680719,2015-08-25,351
20816,4832.079499578283,2015-08-24,351
21672,0.0,2015-08-23,351
22528,5172.027520773246,2015-08-22,351
23384,6512.330280351556,2015-08-21,351
24240,6125.261621750546,2015-08-20,351
25096,6066.957087785122,2015-08-19,351
25952,6771.417881489811,2015-08-18,351
26808,8861.738402657773,2015-08-17,351
27664,0.0,2015-08-16,351
28520,5265.1787236676355,2015-08-15,351
29376,5272.027396785982,2015-08-14,351
30232,5042.661793598021,2015-08-13,351
31088,4808.651994666089,2015-08-12,351
31944,4797.999046697596,2015-08-11,351
32800,5205.873606405048,2015-08-10,351
33656,0.0,2015-08-09,351
34512,5295.4387998948405,2015-08-08,351
35368,6329.105248464955,2015-08-07,351
36224,6234.206116811173,2015-08-06,351
37080,6426.1091152689105,2015-08-05,351
37936,7247.186581759149,2015-08-04,351
38792,9299.77781201334,2015-08-03,351
39648,0.0,2015-08-02,351
40504,5782.364183333977,2015-08-01,351
273,7043.5075656300805,2015-09-17,352
1129,6982.028768391117,2015-09-16,352
1985,7107.115548225029,2015-09-15,352
2841,8386.796281623634,2015-09-14,352
3697,0.0,2015-09-13,352
4553,6149.760553720031,2015-09-12,352
5409,6139.329070376327,2015-09-11,352
6265,5734.1083936794075,2015-09-10,352
7121,5381.20855979018,2015-09-09,352
7977,5600.1986840486425,2015-09-08,352
8833,6331.421967158323,2015-09-07,352
9689,0.0,2015-09-06,352
10545,7143.816602541039,2015-09-05,352
11401,7443.484576970102,2015-09-04,352
12257,7335.18032558762,2015-09-03,352
13113,7164.893087439388,2015-09-02,352
13969,7456.424300196497,2015-09-01,352
14825,9726.260657707573,2015-08-31,352
15681,0.0,2015-08-30,352
16537,7617.589644588378,2015-08-29,352
17393,6783.688269914759,2015-08-28,352
18249,5777.486988185492,2015-08-27,352
19105,5970.509809745878,2015-08-26,352
19961,5785.041345073028,2015-08-25,352
20817,6095.817703899769,2015-08-24,352
21673,0.0,2015-08-23,352
22529,6661.1671327122785,2015-08-22,352
23385,7358.161228911282,2015-08-21,352
24241,6487.2060905568405,2015-08-20,352
25097,6564.351304635134,2015-08-19,352
25953,6688.499572994375,2015-08-18,352
26809,8527.000500883323,2015-08-17,352
27665,0.0,2015-08-16,352
28521,6230.053135997831,2015-08-15,352
29377,6289.672683618773,2015-08-14,352
30233,5718.355607855445,2015-08-13,352
31089,5190.184126299337,2015-08-12,352
31945,5526.5166265386115,2015-08-11,352
32801,5888.250623275935,2015-08-10,352
33657,0.0,2015-08-09,352
34513,5994.2994667483745,2015-08-08,352
35369,7312.618746344503,2015-08-07,352
36225,7025.391029848617,2015-08-06,352
37081,6796.819605950689,2015-08-05,352
37937,7131.823236248831,2015-08-04,352
38793,8640.556801108505,2015-08-03,352
39649,0.0,2015-08-02,352
40505,7066.636197493615,2015-08-01,352
274,6616.656569663941,2015-09-17,353
1130,6474.3448395581745,2015-09-16,353
1986,6345.134147285023,2015-09-15,353
2842,6412.553526444438,2015-09-14,353
3698,9177.301454885714,2015-09-13,353
4554,5354.681372716391,2015-09-12,353
5410,6136.540123319554,2015-09-11,353
6266,6028.117363101938,2015-09-10,353
7122,5866.193061211925,2015-09-09,353
7978,5899.246595123287,2015-09-08,353
8834,6699.109498873201,2015-09-07,353
9690,9573.07455593591,2015-09-06,353
10546,5833.0994602541305,2015-09-05,353
11402,6360.843476462249,2015-09-04,353
12258,6355.206175525638,2015-09-03,353
13114,6342.917701881749,2015-09-02,353
13970,6446.839288593526,2015-09-01,353
14826,6961.30403869775,2015-08-31,353
15682,9514.465344625394,2015-08-30,353
16538,5320.612089789712,2015-08-29,353
17394,6185.246424545526,2015-08-28,353
18250,6057.196725473814,2015-08-27,353
19106,5869.802351180516,2015-08-26,353
19962,6047.611862248177,2015-08-25,353
